ruta,sud_frac,sud_n,sud_dens,sud_verdor_p95,sud_verdor_med
Connecticut/CAPA_CONNECTICUT/20260817_194108896_iOS.jpg,0.013199077111328974,111,163.64319885597186,1.349220871925354,0.00013375282287597656
Connecticut/CAPA_CONNECTICUT/20260817_194354870_iOS.jpg,0.011635146924956331,77,145.72321295081937,1.2986674308776855,-0.0010323524475097656
Connecticut/CAPA_CONNECTICUT/20260817_194413512_iOS.jpg,0.005009762207027081,51,62.195197799021706,1.0473849773406982,0.013947010040283203
Connecticut/CAPA_CONNECTICUT/20260817_194503064_iOS.jpg,0.009004070882826757,73,121.99279406947907,1.2369165420532227,0.002564668655395508
Connecticut/CAPA_CONNECTICUT/20260817_194548643_iOS.jpg,0.008013933654505458,68,101.14095926250393,1.2413567304611206,0.007287502288818359
Connecticut/CAPA_CONNECTICUT/20260817_194610562_iOS.jpg,0.014772187497643838,89,167.75866878783995,1.3549190759658813,0.02183222770690918
Connecticut/CAPA_CONNECTICUT/20260817_194658699_iOS.jpg,0.003793597396556866,46,71.08166201287814,1.1372135877609253,0.0121612548828125
Connecticut/CAPA_CONNECTICUT/20260817_194720211_iOS.jpg,0.009388814986512199,88,130.5031936207666,1.240248441696167,0.008051395416259766
Connecticut/CAPA_CONNECTICUT/20260817_194746859_iOS.jpg,0.004361298943657915,53,61.05357739404901,1.0508111715316772,0.02502143383026123
Connecticut/CAPA_CONNECTICUT/20260817_194818421_iOS.jpg,0.006797157989426643,66,105.82977761315368,1.252437710762024,0.009728431701660156
Connecticut/CAPA_CONNECTICUT/20260817_194836756_iOS.jpg,0.00834893713415413,84,101.21384316192047,1.303891897201538,0.000682830810546875
Connecticut/CAPA_CONNECTICUT/20260817_194853982_iOS.jpg,0.01326661447163881,84,190.62531912720837,1.3902641534805298,0.004346370697021484
Connecticut/CAPA_CONNECTICUT/20260817_194920906_iOS.jpg,0.0033701133647039663,44,51.18570522850346,1.1110049486160278,0.03082442283630371
Connecticut/CAPA_CONNECTICUT/20260817_194957716_iOS.jpg,0.006420796269781829,72,78.03803703988719,1.1745917797088623,0.019761085510253906
Connecticut/CAPA_CONNECTICUT/20260817_195014744_iOS.jpg,0.009434393483686361,86,131.03324282897725,1.3343274593353271,0.015992283821105957
Connecticut/CAPA_CONNECTICUT/20260817_195030530_iOS.jpg,0.0059164363933527095,74,81.49968226137389,1.1278858184814453,0.006998538970947266
Connecticut/CAPA_CONNECTICUT/20260817_195115239_iOS.jpg,0.007919633311539326,65,111.54413114844121,1.2463641166687012,0.009369850158691406
Connecticut/CAPA_CONNECTICUT/20260817_195133339_iOS.jpg,0.004664754026528903,41,58.90203729217278,1.1371498107910156,0.010013461112976074
Connecticut/CAPA_CONNECTICUT/20260817_195153455_iOS.jpg,0.017330292703784805,116,150.30384700104955,1.2997081279754639,-0.023223400115966797
Connecticut/CAPA_CONNECTICUT/20260817_195208216_iOS.jpg,0.011806605114699149,115,132.3739483465343,1.2336424589157104,-0.002388477325439453
Connecticut/CAPA_CONNECTICUT/20260817_195226084_iOS.jpg,0.006430350316466353,64,93.70273685196871,1.2225573062896729,0.0037386417388916016
Connecticut/CAPA_CONNECTICUT/20260817_195239617_iOS.jpg,0.013890899829569143,104,181.42076884028518,1.3275821208953857,-0.01679229736328125
Connecticut/CAPA_CONNECTICUT/20260817_195341837_iOS.jpg,0.007718470188103005,84,116.60998125911016,1.2616689205169678,0.02486419677734375
Connecticut/CAPA_CONNECTICUT/20260817_195359359_iOS.jpg,0.008852268400519035,62,66.87469731109786,1.117638349533081,0.004506826400756836
Connecticut/XL_IZQ_CNT/20260824_161417533_iOS.heic,0.004450602619349825,81,69.79647863839996,1.1270359754562378,0.012759089469909668
Connecticut/XL_IZQ_CNT/20260824_161555841_iOS.heic,0.0033186205311864633,64,60.270066400662216,1.149768590927124,0.016076087951660156
Connecticut/XL_IZQ_CNT/20260824_161632057_iOS.heic,0.007456321144779376,67,76.5043670291299,1.1246492862701416,0.011246681213378906
Connecticut/XL_IZQ_CNT/20260824_161658523_iOS.heic,0.016153219085162946,130,197.71381989183533,1.4036102294921875,0.0007493495941162109
Connecticut/XL_IZQ_CNT/20260824_161725817_iOS.heic,0.002936809969889595,40,41.82000669120107,1.0552834272384644,-0.002099752426147461
Connecticut/XL_IZQ_CNT/20260824_161811490_iOS.heic,0.0027690328853183107,38,44.1928809920604,1.0754119157791138,0.011244773864746094
Connecticut/XL_IZQ_CNT/20260824_161845365_iOS.heic,0.0035638127840023955,43,43.49814070738093,0.9969238042831421,0.002780914306640625
Connecticut/XL_IZQ_CNT/20260824_161917116_iOS.heic,0.008163497430488775,106,137.0061316706476,1.2652696371078491,-0.007548987865447998
Connecticut/XL_IZQ_CNT/20260824_161934613_iOS.heic,0.0290578122785512,201,249.8874884691221,1.5810751914978027,-0.051114678382873535
Connecticut/XL_IZQ_CNT/20260824_162004088_iOS.heic,0.012240711297360788,131,151.14838155851288,1.3232028484344482,-0.00523984432220459
Connecticut/XL_IZQ_CNT/20260824_162049588_iOS.heic,0.009024899354842204,104,140.78139086599506,1.295363187789917,0.030938148498535156
Connecticut/XL_IZQ_CNT/20260824_162836476_iOS.heic,0.006851765968816872,79,92.98909320332125,1.3179172277450562,0.04605507850646973
Connecticut/XL_IZQ_CNT/20260824_162854900_iOS.heic,0.008940500633054686,120,116.60255145816349,1.3390833139419556,0.034929752349853516
Connecticut/XL_IZQ_CNT/20260824_162924225_iOS.heic,0.008380163787621187,62,80.46618473478605,1.0727818012237549,0.007403969764709473
Connecticut/XL_IZQ_CNT/20260824_162954192_iOS.heic,0.0056505440636423,80,84.81116793459363,1.1204370260238647,0.0037848949432373047
Connecticut/XL_IZQ_CNT/20260824_163013487_iOS.heic,0.009137842023748064,101,133.69868816435672,1.2731274366378784,-0.008818507194519043
Connecticut/XL_IZQ_CNT/20260824_163048487_iOS.heic,0.00740300500362953,108,95.3745127510425,1.1697218418121338,0.009511947631835938
Connecticut/XL_IZQ_CNT/20260824_163116632_iOS.heic,0.00477031458041424,58,59.44955858702749,1.0188654661178589,0.017722606658935547
Connecticut/XL_IZQ_CNT/20260824_163134787_iOS.heic,0.0037953408575176176,40,66.49743070552111,1.0190163850784302,0.015190839767456055
Connecticut/XL_IZQ_CNT/20260824_163158964_iOS.heic,0.004807510546156126,31,37.80639952583458,1.0028035640716553,0.010818004608154297
